
input per-read per-base error rate? 
per-read per-base error rate e = 0.001
 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
25 19  -131.253  -17.329  -41.466  24.14  01   0.00000  0.00528
25 20  -138.160  -17.329  -34.559  17.23  01   0.00000  0.00158
25 21  -145.067  -17.329  -27.652  10.32  01   0.00000  0.00038
25 22  -151.974  -17.329  -20.745   3.42  01   0.00000  0.00007
25 23  -158.880  -17.329  -13.839   3.49  11   0.00029  0.00001
25 24  -165.787  -17.329   -6.932  10.40  11   0.02441  0.00000
25 25  -172.694  -17.329   -0.025  17.30  11   0.97530  0.00000

n = 25  GTcallerror (for GT 11, 01) =   0.000002   0.000019

 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
26  0    -0.026  -18.022 -179.602  18.00  00   0.00000  0.00000
26  1    -6.933  -18.022 -172.695  11.09  00   0.00000  0.00000
26  2   -13.840  -18.022 -165.788   4.18  00   0.00000  0.00000
26  3   -20.746  -18.022 -158.881   2.72  01   0.00000  0.00004
26  4   -27.653  -18.022 -151.975   9.63  01   0.00000  0.00022
26  5   -34.560  -18.022 -145.068  16.54  01   0.00000  0.00098
26  6   -41.467  -18.022 -138.161  23.44  01   0.00000  0.00343
26  7   -48.373  -18.022 -131.254  30.35  01   0.00000  0.00980
26  8   -55.280  -18.022 -124.348  37.26  01   0.00000  0.02328
26  9   -62.187  -18.022 -117.441  44.16  01   0.00000  0.04656
26 10   -69.094  -18.022 -110.534  51.07  01   0.00000  0.07915
26 11   -76.000  -18.022 -103.627  57.98  01   0.00000  0.11513
26 12   -82.907  -18.022  -96.721  64.89  01   0.00000  0.14391
26 13   -89.814  -18.022  -89.814  71.79  01   0.00000  0.15498
26 14   -96.721  -18.022  -82.907  64.89  01   0.00000  0.14391
26 15  -103.627  -18.022  -76.000  57.98  01   0.00000  0.11513
26 16  -110.534  -18.022  -69.094  51.07  01   0.00000  0.07915
26 17  -117.441  -18.022  -62.187  44.16  01   0.00000  0.04656
26 18  -124.348  -18.022  -55.280  37.26  01   0.00000  0.02328
26 19  -131.254  -18.022  -48.373  30.35  01   0.00000  0.00980
26 20  -138.161  -18.022  -41.467  23.44  01   0.00000  0.00343
26 21  -145.068  -18.022  -34.560  16.54  01   0.00000  0.00098
26 22  -151.975  -18.022  -27.653   9.63  01   0.00000  0.00022
26 23  -158.881  -18.022  -20.746   2.72  01   0.00000  0.00004
26 24  -165.788  -18.022  -13.840   4.18  11   0.00032  0.00000
26 25  -172.695  -18.022   -6.933  11.09  11   0.02536  0.00000
26 26  -179.602  -18.022   -0.026  18.00  11   0.97432  0.00000

n = 26  GTcallerror (for GT 11, 01) =   0.000003   0.000010

 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
27  0    -0.027  -18.715 -186.509  18.69  00   0.00000  0.00000
27  1    -6.934  -18.715 -179.603  11.78  00   0.00000  0.00000
27  2   -13.841  -18.715 -172.696   4.87  00   0.00000  0.00000
27  3   -20.747  -18.715 -165.789   2.03  01   0.00000  0.00002
27  4   -27.654  -18.715 -158.882   8.94  01   0.00000  0.00013
27  5   -34.561  -18.715 -151.976  15.85  01   0.00000  0.00060
27  6   -41.468  -18.715 -145.069  22.75  01   0.00000  0.00221
27  7   -48.374  -18.715 -138.162  29.66  01   0.00000  0.00662
27  8   -55.281  -18.715 -131.255  36.57  01   0.00000  0.01654
27  9   -62.188  -18.715 -124.349  43.47  01   0.00000  0.03492
27 10   -69.095  -18.715 -117.442  50.38  01   0.00000  0.06286
27 11   -76.001  -18.715 -110.535  57.29  01   0.00000  0.09714
27 12   -82.908  -18.715 -103.628  64.19  01   0.00000  0.12952
27 13   -89.815  -18.715  -96.722  71.10  01   0.00000  0.14945
27 14   -96.722  -18.715  -89.815  71.10  01   0.00000  0.14945
27 15  -103.628  -18.715  -82.908  64.19  01   0.00000  0.12952
27 16  -110.535  -18.715  -76.001  57.29  01   0.00000  0.09714
27 17  -117.442  -18.715  -69.095  50.38  01   0.00000  0.06286
27 18  -124.349  -18.715  -62.188  43.47  01   0.00000  0.03492
27 19  -131.255  -18.715  -55.281  36.57  01   0.00000  0.01654
27 20  -138.162  -18.715  -48.374  29.66  01   0.00000  0.00662
27 21  -145.069  -18.715  -41.468  22.75  01   0.00000  0.00221
27 22  -151.976  -18.715  -34.561  15.85  01   0.00000  0.00060
27 23  -158.882  -18.715  -27.654   8.94  01   0.00000  0.00013
27 24  -165.789  -18.715  -20.747   2.03  01   0.00000  0.00002
27 25  -172.696  -18.715  -13.841   4.87  11   0.00034  0.00000
27 26  -179.603  -18.715   -6.934  11.78  11   0.02631  0.00000
27 27  -186.509  -18.715   -0.027  18.69  11   0.97335  0.00000

n = 27  GTcallerror (for GT 11, 01) =   0.000003   0.000006

 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
28  0    -0.028  -19.408 -193.417  19.38  00   0.00000  0.00000
28  1    -6.935  -19.408 -186.510  12.47  00   0.00000  0.00000
28  2   -13.842  -19.408 -179.604   5.57  00   0.00000  0.00000
28  3   -20.748  -19.408 -172.697   1.34  01   0.00000  0.00001
28  4   -27.655  -19.408 -165.790   8.25  01   0.00000  0.00008
28  5   -34.562  -19.408 -158.883  15.15  01   0.00000  0.00037
28  6   -41.469  -19.408 -151.977  22.06  01   0.00000  0.00140
28  7   -48.375  -19.408 -145.070  28.97  01   0.00000  0.00441
28  8   -55.282  -19.408 -138.163  35.87  01   0.00000  0.01158
28  9   -62.189  -19.408 -131.256  42.78  01   0.00000  0.02573
28 10   -69.096  -19.408 -124.350  49.69  01   0.00000  0.04889
28 11   -76.002  -19.408 -117.443  56.59  01   0.00000  0.08000
28 12   -82.909  -19.408 -110.536  63.50  01   0.00000  0.11333
28 13   -89.816  -19.408 -103.629  70.41  01   0.00000  0.13948
28 14   -96.723  -19.408  -96.723  77.31  01   0.00000  0.14945
28 15  -103.629  -19.408  -89.816  70.41  01   0.00000  0.13948
28 16  -110.536  -19.408  -82.909  63.50  01   0.00000  0.11333
28 17  -117.443  -19.408  -76.002  56.59  01   0.00000  0.08000
28 18  -124.350  -19.408  -69.096  49.69  01   0.00000  0.04889
28 19  -131.256  -19.408  -62.189  42.78  01   0.00000  0.02573
28 20  -138.163  -19.408  -55.282  35.87  01   0.00000  0.01158
28 21  -145.070  -19.408  -48.375  28.97  01   0.00000  0.00441
28 22  -151.977  -19.408  -41.469  22.06  01   0.00000  0.00140
28 23  -158.883  -19.408  -34.562  15.15  01   0.00000  0.00037
28 24  -165.790  -19.408  -27.655   8.25  01   0.00000  0.00008
28 25  -172.697  -19.408  -20.748   1.34  01   0.00000  0.00001
28 26  -179.604  -19.408  -13.842   5.57  11   0.00037  0.00000
28 27  -186.510  -19.408   -6.935  12.47  11   0.02725  0.00000
28 28  -193.417  -19.408   -0.028  19.38  11   0.97237  0.00000

n = 28  GTcallerror (for GT 11, 01) =   0.000003   0.000003

 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
29  0    -0.029  -20.101 -200.325  20.07  00   0.00000  0.00000
29  1    -6.936  -20.101 -193.418  13.17  00   0.00000  0.00000
29  2   -13.843  -20.101 -186.511   6.26  00   0.00000  0.00000
29  3   -20.749  -20.101 -179.605   0.65  01   0.00000  0.00001
29  4   -27.656  -20.101 -172.698   7.55  01   0.00000  0.00004
29  5   -34.563  -20.101 -165.791  14.46  01   0.00000  0.00022
29  6   -41.470  -20.101 -158.884  21.37  01   0.00000  0.00088
29  7   -48.376  -20.101 -151.978  28.28  01   0.00000  0.00291
29  8   -55.283  -20.101 -145.071  35.18  01   0.00000  0.00799
29  9   -62.190  -20.101 -138.164  42.09  01   0.00000  0.01865
29 10   -69.097  -20.101 -131.257  49.00  01   0.00000  0.03731
29 11   -76.003  -20.101 -124.351  55.90  01   0.00000  0.06444
29 12   -82.910  -20.101 -117.444  62.81  01   0.00000  0.09666
29 13   -89.817  -20.101 -110.537  69.72  01   0.00000  0.12641
29 14   -96.724  -20.101 -103.630  76.62  01   0.00000  0.14446
29 15  -103.630  -20.101  -96.724  76.62  01   0.00000  0.14446
29 16  -110.537  -20.101  -89.817  69.72  01   0.00000  0.12641
29 17  -117.444  -20.101  -82.910  62.81  01   0.00000  0.09666
29 18  -124.351  -20.101  -76.003  55.90  01   0.00000  0.06444
29 19  -131.257  -20.101  -69.097  49.00  01   0.00000  0.03731
29 20  -138.164  -20.101  -62.190  42.09  01   0.00000  0.01865
29 21  -145.071  -20.101  -55.283  35.18  01   0.00000  0.00799
29 22  -151.978  -20.101  -48.376  28.28  01   0.00000  0.00291
29 23  -158.884  -20.101  -41.470  21.37  01   0.00000  0.00088
29 24  -165.791  -20.101  -34.563  14.46  01   0.00000  0.00022
29 25  -172.698  -20.101  -27.656   7.55  01   0.00000  0.00004
29 26  -179.605  -20.101  -20.749   0.65  01   0.00000  0.00001
29 27  -186.511  -20.101  -13.843   6.26  11   0.00040  0.00000
29 28  -193.418  -20.101   -6.936  13.17  11   0.02820  0.00000
29 29  -200.325  -20.101   -0.029  20.07  11   0.97140  0.00000

n = 29  GTcallerror (for GT 11, 01) =   0.000004   0.000002

 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
30  0    -0.030  -20.794 -207.233  20.76  00   0.00000  0.00000
30  1    -6.937  -20.794 -200.326  13.86  00   0.00000  0.00000
30  2   -13.844  -20.794 -193.419   6.95  00   0.00000  0.00000
30  3   -20.750  -20.794 -186.512   0.04  00   0.00000  0.00000
30  4   -27.657  -20.794 -179.606   6.86  01   0.00000  0.00003
30  5   -34.564  -20.794 -172.699  13.77  01   0.00000  0.00013
30  6   -41.471  -20.794 -165.792  20.68  01   0.00000  0.00055
30  7   -48.377  -20.794 -158.885  27.58  01   0.00000  0.00190
30  8   -55.284  -20.794 -151.979  34.49  01   0.00000  0.00545
30  9   -62.191  -20.794 -145.072  41.40  01   0.00000  0.01332
30 10   -69.098  -20.794 -138.165  48.30  01   0.00000  0.02798
30 11   -76.004  -20.794 -131.258  55.21  01   0.00000  0.05088
30 12   -82.911  -20.794 -124.352  62.12  01   0.00000  0.08055
30 13   -89.818  -20.794 -117.445  69.02  01   0.00000  0.11154
30 14   -96.725  -20.794 -110.538  75.93  01   0.00000  0.13544
30 15  -103.631  -20.794 -103.631  82.84  01   0.00000  0.14446
30 16  -110.538  -20.794  -96.725  75.93  01   0.00000  0.13544
30 17  -117.445  -20.794  -89.818  69.02  01   0.00000  0.11154
30 18  -124.352  -20.794  -82.911  62.12  01   0.00000  0.08055
30 19  -131.258  -20.794  -76.004  55.21  01   0.00000  0.05088
30 20  -138.165  -20.794  -69.098  48.30  01   0.00000  0.02798
30 21  -145.072  -20.794  -62.191  41.40  01   0.00000  0.01332
30 22  -151.979  -20.794  -55.284  34.49  01   0.00000  0.00545
30 23  -158.885  -20.794  -48.377  27.58  01   0.00000  0.00190
30 24  -165.792  -20.794  -41.471  20.68  01   0.00000  0.00055
30 25  -172.699  -20.794  -34.564  13.77  01   0.00000  0.00013
30 26  -179.606  -20.794  -27.657   6.86  01   0.00000  0.00003
30 27  -186.512  -20.794  -20.750   0.04  11   0.00000  0.00000
30 28  -193.419  -20.794  -13.844   6.95  11   0.00042  0.00000
30 29  -200.326  -20.794   -6.937  13.86  11   0.02914  0.00000
30 30  -207.233  -20.794   -0.030  20.76  11   0.97043  0.00000

n = 30  GTcallerror (for GT 11, 01) =   0.000000   0.000008

