
input per-read per-base error rate? 
per-read per-base error rate e = 0.01
 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
25 19   -87.559  -17.329  -27.822  10.49  01   0.00000  0.00528
25 20   -92.154  -17.329  -23.227   5.90  01   0.00000  0.00158
25 21   -96.749  -17.329  -18.632   1.30  01   0.00010  0.00038
25 22  -101.344  -17.329  -14.037   3.29  11   0.00184  0.00007
25 23  -105.939  -17.329   -9.441   7.89  11   0.02381  0.00001
25 24  -110.534  -17.329   -4.846  12.48  11   0.19642  0.00000
25 25  -115.129  -17.329   -0.251  17.08  11   0.77782  0.00000

n = 25  GTcallerror (for GT 11, 01) =   0.000107   0.000157

 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
26  0    -0.261  -18.022 -119.734  17.76  00   0.00000  0.00000
26  1    -4.856  -18.022 -115.139  13.17  00   0.00000  0.00000
26  2    -9.452  -18.022 -110.544   8.57  00   0.00000  0.00000
26  3   -14.047  -18.022 -105.949   3.98  00   0.00000  0.00004
26  4   -18.642  -18.022 -101.354   0.62  01   0.00000  0.00022
26  5   -23.237  -18.022  -96.759   5.22  01   0.00000  0.00098
26  6   -27.832  -18.022  -92.164   9.81  01   0.00000  0.00343
26  7   -32.427  -18.022  -87.569  14.41  01   0.00000  0.00980
26  8   -37.022  -18.022  -82.973  19.00  01   0.00000  0.02328
26  9   -41.617  -18.022  -78.378  23.60  01   0.00000  0.04656
26 10   -46.213  -18.022  -73.783  28.19  01   0.00000  0.07915
26 11   -50.808  -18.022  -69.188  32.79  01   0.00000  0.11513
26 12   -55.403  -18.022  -64.593  37.38  01   0.00000  0.14391
26 13   -59.998  -18.022  -59.998  41.98  01   0.00000  0.15498
26 14   -64.593  -18.022  -55.403  37.38  01   0.00000  0.14391
26 15   -69.188  -18.022  -50.808  32.79  01   0.00000  0.11513
26 16   -73.783  -18.022  -46.213  28.19  01   0.00000  0.07915
26 17   -78.378  -18.022  -41.617  23.60  01   0.00000  0.04656
26 18   -82.973  -18.022  -37.022  19.00  01   0.00000  0.02328
26 19   -87.569  -18.022  -32.427  14.41  01   0.00000  0.00980
26 20   -92.164  -18.022  -27.832   9.81  01   0.00000  0.00343
26 21   -96.759  -18.022  -23.237   5.22  01   0.00001  0.00098
26 22  -101.354  -18.022  -18.642   0.62  01   0.00012  0.00022
26 23  -105.949  -18.022  -14.047   3.98  11   0.00206  0.00004
26 24  -110.544  -18.022   -9.452   8.57  11   0.02553  0.00000
26 25  -115.139  -18.022   -4.856  13.17  11   0.20223  0.00000
26 26  -119.734  -18.022   -0.261  17.76  11   0.77004  0.00000

n = 26  GTcallerror (for GT 11, 01) =   0.000125   0.000088

 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
27  0    -0.271  -18.715 -124.340  18.44  00   0.00000  0.00000
27  1    -4.866  -18.715 -119.744  13.85  00   0.00000  0.00000
27  2    -9.462  -18.715 -115.149   9.25  00   0.00000  0.00000
27  3   -14.057  -18.715 -110.554   4.66  00   0.00000  0.00002
27  4   -18.652  -18.715 -105.959   0.06  00   0.00000  0.00013
27  5   -23.247  -18.715 -101.364   4.53  01   0.00000  0.00060
27  6   -27.842  -18.715  -96.769   9.13  01   0.00000  0.00221
27  7   -32.437  -18.715  -92.174  13.72  01   0.00000  0.00662
27  8   -37.032  -18.715  -87.579  18.32  01   0.00000  0.01654
27  9   -41.627  -18.715  -82.984  22.91  01   0.00000  0.03492
27 10   -46.223  -18.715  -78.388  27.51  01   0.00000  0.06286
27 11   -50.818  -18.715  -73.793  32.10  01   0.00000  0.09714
27 12   -55.413  -18.715  -69.198  36.70  01   0.00000  0.12952
27 13   -60.008  -18.715  -64.603  41.29  01   0.00000  0.14945
27 14   -64.603  -18.715  -60.008  41.29  01   0.00000  0.14945
27 15   -69.198  -18.715  -55.413  36.70  01   0.00000  0.12952
27 16   -73.793  -18.715  -50.818  32.10  01   0.00000  0.09714
27 17   -78.388  -18.715  -46.223  27.51  01   0.00000  0.06286
27 18   -82.984  -18.715  -41.627  22.91  01   0.00000  0.03492
27 19   -87.579  -18.715  -37.032  18.32  01   0.00000  0.01654
27 20   -92.174  -18.715  -32.437  13.72  01   0.00000  0.00662
27 21   -96.769  -18.715  -27.842   9.13  01   0.00000  0.00221
27 22  -101.364  -18.715  -23.247   4.53  01   0.00001  0.00060
27 23  -105.959  -18.715  -18.652   0.06  11   0.00014  0.00013
27 24  -110.554  -18.715  -14.057   4.66  11   0.00230  0.00002
27 25  -115.149  -18.715   -9.462   9.25  11   0.02730  0.00000
27 26  -119.744  -18.715   -4.866  13.85  11   0.20791  0.00000
27 27  -124.340  -18.715   -0.271  18.44  11   0.76234  0.00000

n = 27  GTcallerror (for GT 11, 01) =   0.000007   0.000311

 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
28  0    -0.281  -19.408 -128.945  19.13  00   0.00000  0.00000
28  1    -4.877  -19.408 -124.350  14.53  00   0.00000  0.00000
28  2    -9.472  -19.408 -119.755   9.94  00   0.00000  0.00000
28  3   -14.067  -19.408 -115.159   5.34  00   0.00000  0.00001
28  4   -18.662  -19.408 -110.564   0.75  00   0.00000  0.00008
28  5   -23.257  -19.408 -105.969   3.85  01   0.00000  0.00037
28  6   -27.852  -19.408 -101.374   8.44  01   0.00000  0.00140
28  7   -32.447  -19.408  -96.779  13.04  01   0.00000  0.00441
28  8   -37.042  -19.408  -92.184  17.63  01   0.00000  0.01158
28  9   -41.637  -19.408  -87.589  22.23  01   0.00000  0.02573
28 10   -46.233  -19.408  -82.994  26.82  01   0.00000  0.04889
28 11   -50.828  -19.408  -78.398  31.42  01   0.00000  0.08000
28 12   -55.423  -19.408  -73.803  36.01  01   0.00000  0.11333
28 13   -60.018  -19.408  -69.208  40.61  01   0.00000  0.13948
28 14   -64.613  -19.408  -64.613  45.20  01   0.00000  0.14945
28 15   -69.208  -19.408  -60.018  40.61  01   0.00000  0.13948
28 16   -73.803  -19.408  -55.423  36.01  01   0.00000  0.11333
28 17   -78.398  -19.408  -50.828  31.42  01   0.00000  0.08000
28 18   -82.994  -19.408  -46.233  26.82  01   0.00000  0.04889
28 19   -87.589  -19.408  -41.637  22.23  01   0.00000  0.02573
28 20   -92.184  -19.408  -37.042  17.63  01   0.00000  0.01158
28 21   -96.779  -19.408  -32.447  13.04  01   0.00000  0.00441
28 22  -101.374  -19.408  -27.852   8.44  01   0.00000  0.00140
28 23  -105.969  -19.408  -23.257   3.85  01   0.00001  0.00037
28 24  -110.564  -19.408  -18.662   0.75  11   0.00016  0.00008
28 25  -115.159  -19.408  -14.067   5.34  11   0.00255  0.00001
28 26  -119.755  -19.408   -9.472   9.94  11   0.02911  0.00000
28 27  -124.350  -19.408   -4.877  14.53  11   0.21346  0.00000
28 28  -128.945  -19.408   -0.281  19.13  11   0.75472  0.00000

n = 28  GTcallerror (for GT 11, 01) =   0.000008   0.000180

 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
29  0    -0.291  -20.101 -133.550  19.81  00   0.00000  0.00000
29  1    -4.887  -20.101 -128.955  15.21  00   0.00000  0.00000
29  2    -9.482  -20.101 -124.360  10.62  00   0.00000  0.00000
29  3   -14.077  -20.101 -119.765   6.02  00   0.00000  0.00001
29  4   -18.672  -20.101 -115.169   1.43  00   0.00000  0.00004
29  5   -23.267  -20.101 -110.574   3.17  01   0.00000  0.00022
29  6   -27.862  -20.101 -105.979   7.76  01   0.00000  0.00088
29  7   -32.457  -20.101 -101.384  12.36  01   0.00000  0.00291
29  8   -37.052  -20.101  -96.789  16.95  01   0.00000  0.00799
29  9   -41.648  -20.101  -92.194  21.55  01   0.00000  0.01865
29 10   -46.243  -20.101  -87.599  26.14  01   0.00000  0.03731
29 11   -50.838  -20.101  -83.004  30.74  01   0.00000  0.06444
29 12   -55.433  -20.101  -78.408  35.33  01   0.00000  0.09666
29 13   -60.028  -20.101  -73.813  39.93  01   0.00000  0.12641
29 14   -64.623  -20.101  -69.218  44.52  01   0.00000  0.14446
29 15   -69.218  -20.101  -64.623  44.52  01   0.00000  0.14446
29 16   -73.813  -20.101  -60.028  39.93  01   0.00000  0.12641
29 17   -78.408  -20.101  -55.433  35.33  01   0.00000  0.09666
29 18   -83.004  -20.101  -50.838  30.74  01   0.00000  0.06444
29 19   -87.599  -20.101  -46.243  26.14  01   0.00000  0.03731
29 20   -92.194  -20.101  -41.648  21.55  01   0.00000  0.01865
29 21   -96.789  -20.101  -37.052  16.95  01   0.00000  0.00799
29 22  -101.384  -20.101  -32.457  12.36  01   0.00000  0.00291
29 23  -105.979  -20.101  -27.862   7.76  01   0.00000  0.00088
29 24  -110.574  -20.101  -23.267   3.17  01   0.00001  0.00022
29 25  -115.169  -20.101  -18.672   1.43  11   0.00018  0.00004
29 26  -119.765  -20.101  -14.077   6.02  11   0.00281  0.00001
29 27  -124.360  -20.101   -9.482  10.62  11   0.03095  0.00000
29 28  -128.955  -20.101   -4.887  15.21  11   0.21887  0.00000
29 29  -133.550  -20.101   -0.291  19.81  11   0.74717  0.00000

n = 29  GTcallerror (for GT 11, 01) =   0.000010   0.000104

 n  k     lnL00    lnL01    lnL11   dlnL  GT  pk0(GT11) pk1(GT01)
30  0    -0.302  -20.794 -138.155  20.49  00   0.00000  0.00000
30  1    -4.897  -20.794 -133.560  15.90  00   0.00000  0.00000
30  2    -9.492  -20.794 -128.965  11.30  00   0.00000  0.00000
30  3   -14.087  -20.794 -124.370   6.71  00   0.00000  0.00000
30  4   -18.682  -20.794 -119.775   2.11  00   0.00000  0.00003
30  5   -23.277  -20.794 -115.180   2.48  01   0.00000  0.00013
30  6   -27.872  -20.794 -110.584   7.08  01   0.00000  0.00055
30  7   -32.467  -20.794 -105.989  11.67  01   0.00000  0.00190
30  8   -37.062  -20.794 -101.394  16.27  01   0.00000  0.00545
30  9   -41.658  -20.794  -96.799  20.86  01   0.00000  0.01332
30 10   -46.253  -20.794  -92.204  25.46  01   0.00000  0.02798
30 11   -50.848  -20.794  -87.609  30.05  01   0.00000  0.05088
30 12   -55.443  -20.794  -83.014  34.65  01   0.00000  0.08055
30 13   -60.038  -20.794  -78.419  39.24  01   0.00000  0.11154
30 14   -64.633  -20.794  -73.823  43.84  01   0.00000  0.13544
30 15   -69.228  -20.794  -69.228  48.43  01   0.00000  0.14446
30 16   -73.823  -20.794  -64.633  43.84  01   0.00000  0.13544
30 17   -78.419  -20.794  -60.038  39.24  01   0.00000  0.11154
30 18   -83.014  -20.794  -55.443  34.65  01   0.00000  0.08055
30 19   -87.609  -20.794  -50.848  30.05  01   0.00000  0.05088
30 20   -92.204  -20.794  -46.253  25.46  01   0.00000  0.02798
30 21   -96.799  -20.794  -41.658  20.86  01   0.00000  0.01332
30 22  -101.394  -20.794  -37.062  16.27  01   0.00000  0.00545
30 23  -105.989  -20.794  -32.467  11.67  01   0.00000  0.00190
30 24  -110.584  -20.794  -27.872   7.08  01   0.00000  0.00055
30 25  -115.180  -20.794  -23.277   2.48  01   0.00001  0.00013
30 26  -119.775  -20.794  -18.682   2.11  11   0.00021  0.00003
30 27  -124.370  -20.794  -14.087   6.71  11   0.00310  0.00000
30 28  -128.965  -20.794   -9.492  11.30  11   0.03283  0.00000
30 29  -133.560  -20.794   -4.897  15.90  11   0.22415  0.00000
30 30  -138.155  -20.794   -0.302  20.49  11   0.73970  0.00000

n = 30  GTcallerror (for GT 11, 01) =   0.000012   0.000059

